LINHA_EXCEL;CENTRO;SKU;DESCRIÇÃO;DEPÓSITO;QTD_REGISTRO;VALOR_REGISTRO
2298;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2299;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2300;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2301;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2302;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2303;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2304;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2305;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2306;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2307;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2308;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2309;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2310;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2311;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2312;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2313;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2314;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2315;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2316;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2317;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2318;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2319;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2320;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2321;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2322;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2323;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2324;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2325;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2326;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2327;C121;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2497,55
2328;C122;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;700,0;880,62
2329;C122;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;60,0;75,48
2330;C174;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;10,0;14,81
2331;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;310,0;383,83
2332;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;98,0;121,34
2333;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;440,0;544,79
2334;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;2000,0;2476,3
2335;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2476,3
2336;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2476,3
2337;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2476,3
2338;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2476,3
2339;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2476,3
2340;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2476,3
2341;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2476,3
2342;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2476,3
2343;C175;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2476,3
2344;C176;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1820,0;2231,79
2345;C176;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2452,51
2346;C176;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2452,51
2347;C176;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2452,51
2348;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;366,0;459,42
2349;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;800,0;1004,19
2350;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;104,0;130,54
2351;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2510,46
2352;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;300,0;376,57
2353;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2510,46
2354;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2355;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2356;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1700,0;2133,9
2357;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2358;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2359;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2360;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2361;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2362;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2363;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2364;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2365;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2366;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2367;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2368;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2369;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2370;C177;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2510,46
2371;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;400,0;492,11
2372;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;145,0;178,39
2373;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;31,0;38,14
2374;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2460,57
2375;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;238,0;292,81
2376;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;1600,0;1968,46
2377;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2460,57
2378;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2460,57
2379;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2460,57
2380;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;25,0;30,76
2381;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2460,57
2382;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2460,57
2383;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1050,0;1291,8
2384;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2460,57
2385;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;400,0;492,11
2386;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2460,57
2387;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2460,57
2388;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2460,57
2389;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2460,57
2390;C260;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2460,57
2391;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;40,0;49,4
2392;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;2000,0;2470,15
2393;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;2000,0;2470,15
2394;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;190,0;234,66
2395;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;150,0;185,26
2396;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;30,0;37,05
2397;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;72,0;88,93
2398;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2399;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2400;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2401;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2402;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2403;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;146,8;181,31
2404;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2405;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2406;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2407;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2408;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2409;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2410;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2411;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2412;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;345,0;426,1
2413;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2414;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2415;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2416;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2417;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2418;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;210,0;259,37
2419;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2420;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,15
2421;C334;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;126,0;155,62
2422;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;400,0;489,27
2423;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2446,37
2424;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2446,37
2425;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2446,37
2426;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1965,0;2403,56
2427;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1830,0;2238,43
2428;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2446,37
2429;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2446,37
2430;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2446,37
2431;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2446,37
2432;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2446,37
2433;C339;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2446,37
2434;C351;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;137,0;169,26
2435;C351;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2470,95
2436;C401;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;700,0;861,48
2437;C401;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;300,0;369,2
2438;C401;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;400,0;492,27
2439;C401;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;400,0;492,27
2440;C401;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;900,0;1107,61
2441;C401;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1600,0;1969,09
2442;C401;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1700,0;2092,15
2443;C401;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1100,0;1353,75
2444;C437;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;7,0;8,71
2445;C437;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;31,0;38,59
2446;C437;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;1200,0;1493,93
2447;C437;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;1073,0;1335,82
2448;C437;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2489,89
2449;C437;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2489,89
2450;C438;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;927,0;1154,53
2451;C438;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;142,0;176,85
2452;C438;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;897,0;1117,17
2453;C438;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;713,0;888,01
2454;C438;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2490,9
2455;C438;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2490,9
2456;C438;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2490,9
2457;C439;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2544,97
2458;C439;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;788,0;1002,72
2459;C439;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2544,97
2460;C439;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;1650,0;2099,6
2461;C439;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2544,97
2462;C440;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;788,0;991,35
2463;C440;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2516,11
2464;C440;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2516,11
2465;C440;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2516,11
2466;C440;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2516,11
2467;C440;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2516,11
2468;C440;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2516,11
2469;C440;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1212,0;1524,76
2470;C440;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2516,11
2471;C450;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;1550,0;1862,62
2472;C450;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2403,38
2473;C528;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2469,68
2474;C528;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2469,68
2475;C528;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2469,68
2476;C528;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1150,0;1420,07
2477;C532;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;600,0;751,28
2478;C532;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;200,0;250,43
2479;C549;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;200,0;244,18
2480;C549;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1800,0;2197,63
2481;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;5,0;6,15
2482;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;240,0;294,97
2483;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2458,05
2484;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;472,0;580,1
2485;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;47,0;57,76
2486;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2487;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2488;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2489;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2490;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2491;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2492;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2493;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2494;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2495;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2496;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2497;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2498;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2499;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2500;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2501;C558;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2458,05
2502;C559;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1290,0;1585,44
2503;C598;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;199,0;244,75
2504;C598;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1300,0;1598,87
2505;C598;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;300,0;368,97
2506;C598;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1400,0;1721,86
2507;C598;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;985,0;1211,45
2508;C598;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;295,0;362,82
2509;C599;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2453,58
2510;C599;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2453,58
2511;C599;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2453,58
2512;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;360,0;439,53
2513;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;1933,0;2360,01
2514;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;2000,0;2441,81
2515;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;EXEC;400,0;488,36
2516;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;67,0;81,8
2517;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1300,0;1587,18
2518;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2441,81
2519;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2441,81
2520;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;1870,0;2283,09
2521;C600;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;49,0;59,82
2522;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;2000,0;2472,64
2523;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;231,0;285,59
2524;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;1230,0;1520,67
2525;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;1940,0;2398,46
2526;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;2000,0;2472,64
2527;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;967,0;1195,52
2528;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;2000,0;2472,64
2529;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;2000,0;2472,64
2530;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;3,0;3,71
2531;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;AMED;931,0;1151,01
2532;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;20,5;25,34
2533;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;0,5;0,62
2534;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;0,8;0,99
2535;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;8,6;10,63
2536;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;40,1;49,58
2537;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;0,8;0,99
2538;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;0,7;0,87
2539;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2000,0;2472,64
2540;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;30,5;37,71
2541;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;0,4;0,49
2542;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;14,0;17,31
2543;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;2,0;2,47
2544;C723;0452-1257-7;CABO DROP CIRCULAR 5 MM 12 FIBRAS;LVUT;20,4;25,22
