LINHA_EXCEL;CENTRO;SKU;DESCRIÇÃO;DEPÓSITO;QTD_REGISTRO;VALOR_REGISTRO
1292;C558;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;218,0;440,97
1293;C723;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;20,0;38,45
1294;C732;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;340,0;645,18
1295;C733;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;600,0;1116,38
1296;C903;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;93,0;198,81
1297;C904;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;59,0;120,79
1298;C906;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;264,0;499,7
1299;C907;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;6,0;10,86
1300;C908;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;19,0;38,23
1301;C908;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;79,0;158,96
1302;C909;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;100,0;216,48
1303;C909;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;56,0;121,23
1304;C910;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;7,0;12,8
1305;C910;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;180,0;329,07
1306;C912;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;16,0;30,95
1307;C912;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;10,0;19,35
1308;C913;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;65,0;141,2
1309;C913;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;189,0;410,57
1310;C924;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;951,0;1956,56
1311;C925;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;546,0;1211,32
1312;F904;0380-9200-0;ALÇA PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;10,0;0,1
1313;C072;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;6362,0;9372,91
1314;C072;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;22803,0;33594,87
1315;C074;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;1052,0;1522,47
1316;C074;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;23622,0;34186,07
1317;C110;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;30,0;44,42
1318;C112;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;34,0;48,32
1319;C115;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;2200,0;3125,06
1320;C121;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;50020,5;67971,36
1321;C121;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;24270,0;32979,77
1322;C260;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;21330,0;29966,01
1323;C260;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;28500,0;40038,97
1324;C334;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;0,6;0,85
1325;C334;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;15047,4;21260,78
1326;C438;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;484,0;685,24
1327;C558;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;18552,0;25503,92
1328;C721;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;500,0;670,15
1329;C723;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;32,8;43,88
1330;C732;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;7141,95;9821,01
1331;C733;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;29705,52;40303,06
1332;C904;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;152,0;217,75
1333;C907;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;214,0;292,97
1334;C907;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;0,878;1,2
1335;C907;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;1656,0;2267,13
1336;C908;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;300,0;407,52
1337;C908;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;10246,0;13918,12
1338;C909;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;AMED;5,0;6,7
1339;C909;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;4995,0;6694,79
1340;C910;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;160,0;215,7
1341;C910;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;6895,0;9295,11
1342;C913;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;1080,0;1452,0
1343;C913;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;10525,0;14150,31
1344;C914;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;80,0;111,47
1345;C925;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;6119,0;8240,13
1346;C925;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;15058,0;20277,82
1347;F904;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;EXEC;7000,0;70,0
1348;F904;0380-9201-1;CORDOALHA DIELÉTRICA 6,4;LVUT;59084,48;590,84
1349;C112;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;41,0;61,16
1350;C440;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;74,0;110,42
1351;C904;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;EXEC;8,0;11,94
1352;C904;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;58,0;86,55
1353;C906;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;15,0;22,38
1354;C907;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;EXEC;1,0;1,49
1355;C910;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;EXEC;2,0;2,98
1356;C910;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;2,0;2,98
1357;C912;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;EXEC;1,0;1,49
1358;C913;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;EXEC;1,0;1,49
1359;C913;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;71,0;105,97
1360;C915;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;5,0;7,46
1361;C924;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;49,0;73,13
1362;F904;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;70,0;0,7
1363;F914;0380-9202-2;DERIVACAO PREF P CORD DIELETRICA 6,4;LVUT;2,0;0,02
1364;C072;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;424,0;6425,08
1365;C074;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;172,0;2420,01
1366;C110;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;4,0;57,0
1367;C112;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;28,0;427,26
1368;C121;0380-9203-3;FIO DE ESPINAR DIELETRICO;EXEC;71,0;1033,59
1369;C121;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;466,0;6783,88
1370;C260;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;258,0;3805,84
1371;C334;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;653,0;9814,07
1372;C440;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;85,0;1280,62
1373;C558;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;130,0;1824,57
1374;C723;0380-9203-3;FIO DE ESPINAR DIELETRICO;AMED;30,0;436,18
1375;C723;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;1,0;14,54
1376;C732;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;43,0;651,6
1377;C733;0380-9203-3;FIO DE ESPINAR DIELETRICO;EXEC;1002,0;14497,45
1378;C906;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;43,0;630,92
1379;C907;0380-9203-3;FIO DE ESPINAR DIELETRICO;EXEC;6,0;90,4
1380;C907;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;400,0;6026,46
1381;C908;0380-9203-3;FIO DE ESPINAR DIELETRICO;EXEC;2,0;29,24
1382;C908;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;54,0;789,54
1383;C909;0380-9203-3;FIO DE ESPINAR DIELETRICO;EXEC;4,0;57,08
1384;C910;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;49,0;674,09
1385;C911;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;3,0;45,19
1386;C913;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;83,0;1152,92
1387;F909;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;15,0;0,15
1388;F910;0380-9203-3;FIO DE ESPINAR DIELETRICO;EXEC;4,0;0,04
1389;F925;0380-9203-3;FIO DE ESPINAR DIELETRICO;EXEC;10,0;0,1
1390;F925;0380-9203-3;FIO DE ESPINAR DIELETRICO;LVUT;22,0;0,22
1391;C072;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;29,0;31,46
1392;C074;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;191,0;184,47
1393;C112;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;1,0;0,88
1394;C260;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;43,0;60,41
1395;C334;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;66,0;63,83
1396;C440;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;20,0;23,24
1397;C558;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;5,0;4,47
1398;C723;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;AMED;4,0;3,61
1399;C723;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;1,0;0,9
1400;C732;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;68,0;78,06
1401;C904;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;101,0;123,98
1402;C905;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;120,0;115,59
1403;C906;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;33,0;33,76
1404;C907;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;30,0;26,21
1405;C908;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;13,0;11,35
1406;C910;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;7,0;6,12
1407;C911;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;11,0;13,14
1408;C912;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;EXEC;2,0;1,75
1409;C913;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;18,0;15,72
1410;F924;0380-9204-4;LAÇO PREF. P/ CORDOALHA DIELÉTRICA 6,4;LVUT;140,0;1,4
1411;C121;0380-9205-5;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 OPT;EXEC;2,0;540,79
1412;C121;0380-9207-7;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 OPT;EXEC;15,0;2034,99
1413;C907;0380-9207-7;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 OPT;EXEC;59,0;8006,95
1414;C440;0380-9208-8;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 OPT;LVUT;6,0;811,03
1415;C072;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;23,0;3745,72
1416;C074;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;AMED;5,0;622,26
1417;C121;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;EXEC;231,0;38253,32
1418;C121;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;77,0;12751,11
1419;C334;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;51,0;6626,85
1420;C438;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;4,0;657,74
1421;C558;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;8,0;1304,14
1422;C732;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;49,0;6249,2
1423;C733;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;EXEC;297,0;39684,71
1424;C903;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;EXEC;11,0;1375,93
1425;C904;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;EXEC;17,0;2040,47
1426;C905;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;AMED;35,0;3818,08
1427;C906;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;1,0;163,14
1428;C907;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;EXEC;15,0;1879,94
1429;C908;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;4,0;686,61
1430;C909;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;9,0;1127,96
1431;C910;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;7,0;1120,69
1432;C913;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;15,0;1625,87
1433;C915;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;22,0;2552,67
1434;C924;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;10,0;1088,08
1435;C925;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;EXEC;6,0;754,44
1436;C925;0380-9211-1;CTOPS 1:2 + 1:8 PRE-C SELADA - 60/40 FC;LVUT;102,0;12825,51
1437;C072;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;9,0;1325,53
1438;C074;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;3,0;329,23
1439;C121;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;EXEC;510,0;74787,17
1440;C121;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;485,0;71121,13
1441;C260;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;28,0;4600,04
1442;C334;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;136,0;20764,5
1443;C440;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;62,0;10035,93
1444;C558;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;94,0;12464,57
1445;C733;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;EXEC;210,0;33093,79
1446;C903;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;EXEC;190,0;24435,76
1447;C903;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;116,0;14918,68
1448;C904;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;AMED;10,0;1148,74
1449;C904;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;EXEC;70,0;8041,16
1450;C904;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;2,0;229,75
1451;C905;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;AMED;29,0;3177,33
1452;C906;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;30,0;4418,45
1453;C907;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;AMED;1,0;153,39
1454;C907;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;EXEC;67,0;10276,95
1455;C909;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;83,0;11073,74
1456;C910;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;7,0;752,91
1457;C913;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;10,0;1151,6
1458;C915;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;46,0;4998,44
1459;C924;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;70,0;9005,2
1460;F904;0380-9212-2;CTOPS 1:2 + 1:8 PRE-C SELADA - 70/30 FC;LVUT;7,0;0,07
1461;C072;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;5,0;624,0
1462;C074;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;AMED;6,0;681,03
1463;C074;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;43,0;4880,72
1464;C121;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;EXEC;15,0;1684,32
1465;C121;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;128,0;14372,88
1466;C260;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;EXEC;15,0;2288,16
1467;C260;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;45,0;6864,47
1468;C334;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;45,0;6843,81
1469;C440;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;18,0;2646,5
1470;C558;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;16,0;2523,83
1471;C733;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;EXEC;42,0;6179,08
1472;C904;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;EXEC;17,0;1950,69
1473;C904;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;23,0;2639,18
1474;C905;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;AMED;24,0;2961,66
1475;C906;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;AMED;1,0;148,04
1476;C907;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;EXEC;4,0;588,59
1477;C907;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;37,0;5444,45
1478;C910;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;7,0;1028,78
1479;C924;0380-9213-3;CTOPS 1:2 + 1:8 PRE-C SELADA - 80/20 FC;LVUT;3,0;440,91
1480;C072;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;4,0;466,99
1481;C074;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;AMED;3,0;400,44
1482;C074;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;15,0;2002,18
1483;C112;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;6,0;914,63
1484;C115;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;16,0;2349,09
1485;C121;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;EXEC;3,0;497,63
1486;C121;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;7,0;1161,14
1487;C260;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;EXEC;8,0;1245,33
1488;C260;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;18,0;2801,98
1489;C334;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;57,0;8580,16
1490;C440;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;31,0;4199,58
1491;C558;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;4,0;618,48
1492;C733;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;EXEC;60,0;9042,47
1493;C904;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;EXEC;18,0;2213,37
1494;C905;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;AMED;43,0;5232,07
1495;C907;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;EXEC;4,0;613,73
1496;C907;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;17,0;2608,34
1497;C910;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;7,0;1028,78
1498;C915;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;2,0;234,46
1499;C924;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;3,0;440,91
1500;C925;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;EXEC;125,0;20493,14
1501;C925;0380-9214-4;CTOPS 1:2 + 1:8 PRE-C SELADA - 85/15 FC;LVUT;4,0;655,78
1502;C072;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;5,0;626,67
1503;C074;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;AMED;12,0;1504,02
1504;C121;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;EXEC;34,0;4204,87
1505;C121;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;145,0;17932,54
1506;C260;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;EXEC;10,0;1538,45
1507;C260;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;25,0;3846,11
1508;C334;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;51,0;5606,8
1509;C440;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;57,0;8498,5
1510;C558;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;98,0;13041,26
1511;C732;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;231,0;25674,87
1512;C733;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;EXEC;33,0;5057,71
1513;C904;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;AMED;9,0;1139,3
1514;C904;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;EXEC;14,0;1772,25
1515;C904;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;10,0;1265,89
1516;C905;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;AMED;109,0;14321,86
1517;C906;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;4,0;572,95
1518;C910;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;20,0;2936,36
1519;C913;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;5,0;549,69
1520;C924;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;14,0;1647,16
1521;C925;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;EXEC;24,0;3639,97
1522;C925;0380-9215-5;CTOPS 1:2 + 1:8 PRE-C SELADA 90/10 FC;LVUT;11,0;1668,32
1523;C907;0380-9220-0;ALÇA PLASTICA PARA ANCORAGEM CFOA 5MM;LVUT;1224,0;1880,37
1524;C072;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;EXEC;730,0;432,83
1525;C072;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;LVUT;23208,0;13760,38
1526;C074;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;AMED;8151,0;4808,36
1527;C074;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;LVUT;6000,0;3539,46
1528;C121;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;EXEC;111207,0;65789,02
1529;C260;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;EXEC;30,0;17,58
1530;C438;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;LVUT;3152,0;1870,85
1531;C440;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;LVUT;2142,0;1283,41
1532;C558;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;LVUT;8905,0;5291,62
1533;C599;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;AMED;1920,0;1145,57
1534;C599;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;EXEC;15327,0;9144,85
1535;C599;0380-9221-1;DROP OPTICO AS CM AR FIG8 LSZH - 4F;LVUT;12,0;7,16
